P1 P2 P3 P4 P5 P6 P7 P8
ENSG00000125816_LINE2311_NKX24_I -0.893634304104025 -0.432972277551608 -0.531600372444208 -0.672444000099545 0.915135646861351 1.42488147460632 0.234629888777112 -0.0671784373468233
ENSG00000125820_LINE2314_NKX22_D_N2 1.58838738776178 0.319287551371416 -0.0535816322527916 -0.733316580648729 -0.0294584643335051 -0.111914196840113 -0.0472177924799774 -0.0877655642676469
ENSG00000126778_LINE2315_SIX1_I -2.11410471660111 -0.98449093338078 -0.426156303799645 0.220182341915731 1.41074765100209 1.26686998195852 -0.225709256534512 0.117020498217055
ENSG00000128645_LINE2316_HOXD1_I 2.42133440191704 -0.8376435047319 -1.68835454772947 -1.81135700093246 -0.145288075360308 -0.119425830903958 0.86274927428009 1.22121405358777
ENSG00000128652_LINE2317_HOXD3_I -0.12863061775247 -1.20251782608006 -0.723914394220588 -1.04899647927629 -0.754426173594614 0.452150811163685 2.00531919649494 0.83604602367377
ENSG00000128709_LINE2319_HOXD9_D -0.707909204583462 -0.996341918322657 -0.752149293825181 -0.246889841519794 1.25164183541405 0.358304234971985 -0.197484089852605 0.731219039083563
ENSG00000128710_LINE2321_HOXD10_D -2.18603676363962 -0.207684077733438 -1.0961132036448 -1.78891481276644 -0.617997236804544 0.674737074745399 2.25161814776991 2.01083807928675
ENSG00000128713_LINE2322_HOXD11_D_N1 2.23440415982263 0.133068889166585 -1.68788632005569 -3.39730573821812 -1.86433286082583 0.300740414827673 2.94228596314165 2.88022936314395
ENSG00000128714_LINE2324_HOXD13_D_N1 0.415574289517733 -1.20669035445824 -2.62536600237818 -2.43175563284815 -0.497659671072767 0.712111407838259 1.70999152654975 2.80086767246946
ENSG00000130675_LINE2327_MNX1_D -1.74047435611768 -0.203471560148589 0.315335112523551 0.62311923990608 0.655238247503701 0.52624785845077 -0.133779769344724 -0.629444626509994
ENSG00000131264_LINE2328_CDX4_I 1.22989902719615 -0.0518974094621858 -1.2542503563192 0.0924135697052281 1.79920422473429 0.585157570636689 -0.971778912137966 -0.543444298043605
ENSG00000131668_LINE2329_BARX1_D_N1 -0.0210198648996128 -0.789190899305791 0.279733166256908 0.352976569527418 0.387179417892536 0.129829225814408 -0.668193168665913 0.28975077719545
ENSG00000132130_LINE2332_LHX1_I 0.144960117274186 -0.906602259232441 -1.28842463018133 -1.51597304049425 1.95236807027843 1.80062030554372 0.166244642787618 -0.433396097412675
ENSG00000133937_LINE2333_GSC_D -2.90015787380334 0.511595102612941 -0.139443699307229 0.633307315484465 2.19317578658415 0.373953334694502 -0.42463276784839 -1.05270620210249
ENSG00000134138_LINE2334_MEIS2_D_N2 -2.29518381510749 -2.01345216699632 0.35760071298131 1.45033861075034 2.73075182488703 2.23531403582508 -0.431134870699046 -2.67201857278621
ENSG00000134438_LINE2337_RAX_D 1.15854437784735 -0.886867525739267 -1.33044103685527 -1.51156489014122 -0.00836345075482711 -0.202582415169791 0.958758380040101 1.12116992143398
ENSG00000135100_LINE2344_HNF1A_D_N4 -3.10948254177876 2.30704753260895 3.14490116373401 3.5394422937089 -1.99656686197099 -2.29631327977599 -1.07172923092932 -0.939993112408943
ENSG00000135638_LINE2346_EMX1_D_N2 -0.103802495203753 -0.597170405078757 -1.20892267589863 -0.281485135721613 1.3074687032028 0.424364133024249 0.319768144278744 -0.346636259326169
ENSG00000136327_LINE2348_NKX28_D -1.01765443042928 0.105741814104197 0.0103445377494438 0.109381372997972 0.559447793780299 1.04643161278539 -0.323728590064094 -0.304571308017232
ENSG00000136352_LINE2353_NKX21_D -4.71209630872269 -0.962638706006869 1.02137400940108 1.62534520673103 0.870648159273279 1.6865340907257 -0.138604416945708 -1.42848738547019
ENSG00000136367_LINE2354_ZFHX2_D -2.15416177681945 -0.692929094891574 -0.131527940609187 -0.0819122492501856 1.47742706518861 1.53161253771953 0.326042185130229 -1.02253227531907
ENSG00000136630_LINE2355_HLX_I -2.95609672696523 -1.29050959286288 -0.0543759555157282 0.946609033108843 2.63289709179107 1.66387684270098 -0.879062189398845 -1.02059735576709
ENSG00000136944_LINE2356_LMX1B_D_N2 -3.47686475359977 -0.912447552561632 -0.663387578355922 0.0750071410462837 2.05521516822615 1.79450831638 0.640579382281466 -0.658264675262156
ENSG00000138083_LINE2358_SIX3_I -0.807240538284422 -0.168188599837232 0.353410718822676 0.532031397547287 -1.3384570653533 0.578244317436315 0.58858013242128 0.178498208227781
ENSG00000138136_LINE2359_LBX1_D -1.77304026374195 -2.37199029226965 -1.78255460581999 -1.40150626626241 0.42265651869746 1.13747943216835 1.31983367452893 2.18435043355451
ENSG00000139515_LINE2371_PDX1_D_N2 -2.99081120174129 -2.27618974059724 -1.60753247378395 -1.05592226726378 2.30574444909672 2.40854295638836 1.55644455881406 0.0425781023873894
ENSG00000140836_LINE2374_ZFHX3_D_N1 -1.92912427448136 -1.30116967971389 -0.732816693166722 -0.137354183690446 2.6223273169999 2.17244573844176 0.0268709207206267 -0.987507568212734
ENSG00000143032_LINE2380_BARHL2_D_N2 -0.206719742370379 -0.548427444851532 -0.202528374304415 0.938576027691556 1.24872707288659 0.428569353681491 -0.818602547103872 -1.13405422343175
ENSG00000143355_LINE2383_LHX9_D_N1 0.7223608186118 -0.752663194284071 -1.53411228788766 -2.50240387029075 -1.25967320422113 -0.0149309200149353 2.14898974460175 2.37709287720071
ENSG00000143995_LINE2386_MEIS1_D_N2 -1.63698902134539 -3.06306847194817 -1.06277285756672 -0.321413062080538 1.29616388639768 2.51136078169751 1.28961861377318 -0.589996433004564
ENSG00000144355_LINE2389_DLX1_D -0.252380932893889 0.115028247607471 -0.123520854850012 0.857256150488795 1.48577270761066 0.0953005907550677 -1.13797869096576 -1.28347310624331
ENSG00000147421_LINE2390_HMBOX1_D 0.438628113866702 -0.990211521735309 -1.80506495627917 -1.33532372209847 -0.354644039588617 -0.106093936684059 0.915077053828602 2.42064322932955
ENSG00000148704_LINE2391_VAX1_D -2.76530237408696 -1.01595995476702 -0.5518155505374 1.68126433326409 2.88299363887628 1.17078702279784 -0.513564033923455 -1.42332974975685
ENSG00000151650_LINE2394_VENTX_D_N1 -2.28328881926256 -2.33133264791997 -2.39771705476921 -1.49479299631847 0.665387770483407 1.67156092615843 2.30069841596 1.88001802068964
ENSG00000152804_LINE2397_HHEX_I 3.82316940835896 0.848694063586108 0.497817018555812 0.229357895321659 0.108088798149306 -0.813204500961043 -1.48461892379383 -0.815137448079562
ENSG00000153779_LINE2398_TGIF2LX_D -5.0411572899445 -2.17518961978099 0.847011727367607 1.88895195976134 2.5496636587433 2.03848455430357 -0.026311714689734 -1.90363301078752
ENSG00000156150_LINE2400_ALX3_D_N2 0.802738678675762 -0.0921766674345959 -0.701499229599575 -1.10647815630507 0.135133409424494 -0.274614948001232 0.395380103457801 0.747389917933496
ENSG00000159184_LINE2403_HOXB13_D_N2 -0.915584493924341 1.26336879163962 0.160491297772671 0.494569768925953 -1.40390213782677 -1.16556083928945 0.218073319242576 1.5546819562984
ENSG00000159387_LINE2406_IRX6_I 1.99479206137325 1.695768984033 0.977501419859543 0.694569162394062 0.097848991081663 -1.16130927497358 -2.17690813127706 -0.536237792971628
ENSG00000159556_LINE2407_ISL2_D 0.437371316151683 -0.797510376688851 -0.901655255118277 -0.766650777663603 -0.0916181685607974 0.67147349533667 0.670951231811275 0.806368058101042
ENSG00000160199_LINE2408_PKNOX1_D_N1 -6.18909744591426 -3.82919195081473 -0.577582584263845 1.06428961234186 2.49207970664327 3.45119911080858 1.53647327237246 -0.989379562325084
ENSG00000162624_LINE2410_LHX8_I 5.07538848622834 1.9967561312004 1.45512874115964 1.68611598786999 -0.354719697140795 -3.60159756550454 -2.25761149383758 -1.33536860369529
ENSG00000162761_LINE2411_LMX1A_D -2.53800347999217 -1.65754670876791 -1.17043365170057 -0.985712573557812 1.22009873233609 2.03792969265552 1.43702943954895 0.331564003751101
ENSG00000163064_LINE2413_EN1_D_N2 1.88676252069591 -0.918502639718843 -2.15449637054715 -2.07602932018924 -0.437393397221353 -0.000958022205379181 1.61870527046915 1.64070521395477
ENSG00000163132_LINE2419_MSX1_D_N2 3.02355709452607 -0.275011112689147 -1.27544745983489 -1.39946420301031 -1.12730199457598 -1.04772889932889 0.799684090058211 1.55619976071867
ENSG00000163623_LINE2421_NKX61_D 0.612124661902877 -2.11670403656445 -3.34172556848879 -4.57888159217048 -0.249484026610467 1.71853729186856 2.89980610111354 3.69731480082723
ENSG00000163666_LINE2422_HESX1_D_N1 1.09660600237407 -0.225833191324214 -0.706676029424173 -0.998845303642905 -0.584833962592487 -0.804530765154455 0.619890006114949 1.07715322414168
ENSG00000164093_LINE2428_PITX2_D -10.9972108670517 -5.32021521264766 -3.23090420730605 -0.737726357541766 3.46379183450456 5.22976447389689 4.60979017547192 2.24062388245963
ENSG00000164438_LINE2429_TLX3_I -2.46579377364525 -2.21801060948819 -1.68117330032831 -1.85361010949429 -0.58606082641708 1.40230044306181 3.13051371900294 2.00983561426111
ENSG00000164778_LINE2430_EN2_D_N2 -0.593566506587973 -0.721173486810146 -1.40002645838678 -1.02179495215228 0.198144308012384 0.65176124826977 1.42405097338846 0.474449121681354
ENSG00000164853_LINE2432_UNCX_D_N1 -0.236600070953536 -1.18771154948399 -1.26072500281605 -0.723748965215251 0.85959889636639 1.07431671844175 0.779563395665801 0.285637495658145
ENSG00000164900_LINE2434_GBX1_D 1.43497410864081 -0.686562103723862 -1.85497314991349 -1.54357451366038 0.152583420241259 -0.0780128778174208 1.04305152317999 0.827338376685211
ENSG00000165066_LINE2435_NKX63_I -0.24493408002357 -2.06599779923439 -2.05667036976652 -1.66296596925655 1.10997080247558 1.6470177606068 1.77326036454266 0.480311327565858
ENSG00000165156_LINE2436_ZHX1_D 6.03598693389212 -1.52916823300709 -2.94137083575815 -4.22523737184168 -1.62294944519501 0.0542276488087668 2.59025355423219 3.09410496311392
ENSG00000165259_LINE2437_HDX_I 8.59804815748265 1.13630702956918 -0.264713830551599 -0.860629293187096 -0.649743806865445 -2.92111254765573 -1.38334666966167 -0.778947324994126
ENSG00000165462_LINE2438_PHOX2A_D -1.9264085736403 -0.230999323635885 0.623746733168858 0.927644757741559 1.01736083718583 0.348479988055649 -0.684035198537347 -0.84314343662898
ENSG00000165495_LINE2439_PKNOX2_D -6.48555432098172 -4.265503492545 -1.27829538617059 0.435955079824792 3.00323566417895 4.15891527025486 1.80418834346557 -0.738816338756679
ENSG00000165556_LINE2444_CDX2_D_N3 0.840055087891309 -0.742957309982564 -1.94330309445025 -1.01241873773911 0.321928876081673 1.10217285832566 0.374747910788386 0.753828236097461
ENSG00000165588_LINE2449_OTX2_D_N2 -3.2194197367377 -0.980463111418534 -0.362612282319041 0.297194131625544 1.74444194759352 1.1518512140168 0.0193632588804508 -0.175886268240697
ENSG00000165606_LINE2451_DRGX_D -2.17983086113234 0.962780883471883 2.01001724983784 1.86896301637589 0.637433931457096 -0.245639625780394 -1.49861577202371 -2.34631980874956
ENSG00000167034_LINE2454_NKX31_D_N3 -2.0945239239361 -1.76508256618247 -1.17677504142587 0.286894661920307 2.09296558422449 2.31395684254999 0.973208832482933 -1.01067170182103
ENSG00000167081_LINE2461_PBX3_D_N2 13.9779543036228 3.78455075841318 -2.05690913498168 -5.77665011373825 -4.10488920432218 -4.04996702342593 1.58302000371249 1.26766318176524
ENSG00000167157_LINE2464_PRRX2_D_N2 1.51738692700754 -1.04101296670962 -2.40170780760348 -2.79586043599356 -1.27950430077034 -0.17396016083491 2.46848182128754 2.89312430864834
ENSG00000168505_LINE2466_GBX2_D_N2 1.57997585959881 -0.784479080792456 -1.419159889817 -1.35949369834683 -0.532759757942983 -0.246621396026078 1.18660366792238 1.16223379314518
ENSG00000168779_LINE2469_SHOX2_D 0.7223608186118 -0.752663194284071 -1.53411228788766 -2.50240387029075 -1.25967320422113 -0.0149309200149353 2.14898974460175 2.37709287720071
ENSG00000169840_LINE2470_GSX1_D -0.189883057069791 -1.7344191543392 -2.12724563371246 -1.97752958925535 1.61664453760909 1.4444587210585 1.53436193519895 0.432475774590689
ENSG00000170166_LINE2471_HOXD4_D 1.46982332356489 2.35251623126251 1.29195175312046 0.120517857735849 0.631836973539977 -1.47592714863795 -2.15084843785845 -1.64725975208078
ENSG00000170178_LINE2472_HOXD12_D_N2 -1.86772924785335 1.83636735767345 1.37882467505571 2.32459265975301 0.254785355474669 -0.249553837314564 -1.68372753009496 -1.31672541041101
ENSG00000170370_LINE2476_EMX2_D_N1 -1.39357213916365 -0.600641825955077 -0.197265803577836 0.720328557343268 1.73328829093758 0.70084398520119 -0.26513081422759 -0.991225899136946
ENSG00000170549_LINE2478_IRX1_I -0.673355758849835 -2.59410402537745 -1.89246675635907 -3.02834958386507 0.529641630014298 1.66567809617819 2.77337262525551 2.33189851802427
ENSG00000170561_LINE2479_IRX2_D 1.64223117226775 -2.459406415636 -1.49310956117936 -2.13177262300334 1.11539432788522 1.81978872486367 1.51468111345764 0.192267866500612
ENSG00000170577_LINE2480_SIX2_I -2.78706182217741 -0.612314476928228 -0.186210944229605 0.605885442181489 1.65861031132263 1.39372466963549 -0.643170733005101 -0.390075937155584
ENSG00000170689_LINE2481_HOXB9_I 0.133492337147667 -0.669027726201909 -1.25648560712564 -0.849468002714413 -0.0822882706393405 0.519860452983182 0.579301159117219 1.36259266754409
ENSG00000171540_LINE2483_OTP_I -2.09779020787017 -1.01282130666471 0.444898077975692 1.48030026992635 2.20848813973216 1.01846035832538 -1.05442099332098 -1.64189807943719
ENSG00000172789_LINE2485_AC0125311_I -0.723829827484898 -1.95337565708154 -1.22089847892236 -0.979900807466567 1.44368190573211 1.99890207156727 0.991136953597132 -0.112413147394532
ENSG00000173917_LINE2486_HOXB2_D -1.73721241116918 -1.11138961881017 -0.925211010215965 -0.709378867510487 1.26251773641474 1.09231066142011 1.02154154602716 0.470180217263651
ENSG00000173976_LINE2487_RAX2_D 1.29612120817588 -0.942017563334095 -2.11332398650124 -2.58083595211267 -0.902909631824582 0.117427560994048 2.22391922234286 2.42528262779967
ENSG00000174279_LINE2489_EVX2_D -2.18167364383668 -0.125326216386554 0.334990276945245 1.22649418057454 1.56850219968768 0.378908738639421 -0.698674318293676 -1.28277195216817
ENSG00000175325_LINE2492_PROP1_D_N2 -3.65118812743587 -0.561739772598722 0.0694019154495392 1.00864079201419 1.51803252793659 0.512917757136788 -0.12919785902405 -0.509211907126221
ENSG00000175329_LINE2496_ISX_D_N2 1.51738692700754 -1.04101296670962 -2.40170780760348 -2.79586043599356 -1.27950430077034 -0.17396016083491 2.46848182128754 2.89312430864834
ENSG00000175879_LINE2498_HOXD8_D -13.7607344456027 -4.63274000706353 -2.32109606365703 -0.374538713894355 3.7809890938108 4.6611554297369 3.53066645872614 0.913873066430927
ENSG00000176679_LINE2500_TGIF2LY_I -5.0411572899445 -2.17518961978099 0.847011727367607 1.88895195976134 2.5496636587433 2.03848455430357 -0.026311714689734 -1.90363301078752
ENSG00000176842_LINE2501_IRX5_D 3.80143327320949 -1.75756804805134 -1.65536148790289 -2.46704724130326 -0.569639767606014 0.871402716926476 2.06522774011792 1.34788471301996
ENSG00000177045_LINE2505_SIX5_D_N1 6.43596754260101 -0.443345150965952 -3.59304397880146 -6.98350360597591 -6.07921040953508 -3.30363744384552 4.45562908891575 7.95170626627846
ENSG00000177426_LINE2507_TGIF1_D_N1 -1.84755387154094 -0.753135888188668 1.6610944743006 2.91121235580347 2.47033027673547 0.774559807718098 -1.87272951888751 -3.4038241629745
ENSG00000177508_LINE2511_IRX3_I -0.673355758849835 -2.59410402537745 -1.89246675635907 -3.02834958386507 0.529641630014298 1.66567809617819 2.77337262525551 2.33189851802427
ENSG00000179528_LINE2514_LBX2_D_N1 0.756394158784241 -0.111512995237093 0.0315244597943685 0.0953256505787493 -0.723307126804698 -0.645847128662858 0.26010554269087 0.364494820335187
ENSG00000180053_LINE2516_NKX26_I -1.37887458453 -0.081041916677066 0.0966384012277643 0.209073613363793 0.762096995569657 0.212484676945965 -0.251604328134107 -0.248204063630928
ENSG00000180318_LINE2519_ALX1_D_N2 -0.833524339222752 0.928573813051225 1.68831609290165 1.72214804088181 0.0759155008798209 -0.83161437594741 -1.68772828240688 -1.25315236690869
ENSG00000180613_LINE2520_GSX2_D 0.210771609950792 -1.50203463214471 -1.67441653174085 -1.8137673170904 0.471107656694383 0.806388206909425 1.3801946369526 1.32720224913389
ENSG00000180806_LINE2521_HOXC9_I -0.959305515550307 -0.562903978929446 -0.409272547543599 1.04187970965772 1.92406234345711 0.955254064043803 -0.539173392368648 -1.3046471798745
ENSG00000180818_LINE2522_HOXC10_D_N2 1.59607254515624 -0.528361174551899 -1.86296445790877 -1.49149156925049 0.248072914568863 0.603743705108937 0.669273255631516 1.1815479744496
ENSG00000182742_LINE2525_HOXB4_I -0.172383705828809 1.02450418466908 1.1116638360939 0.301875546152237 -0.741961130007465 -0.442497760343576 -0.26043075701735 -0.581418579553022
ENSG00000183072_LINE2526_NKX25_D_N2 -8.69428189476099 -8.29302999933184 -5.53070035574101 -3.9578290914883 3.5171092177738 7.14292417626047 6.87644002133082 2.2729687781753
ENSG00000184271_LINE2532_POU6F1_D_N2 -4.01563244771072 -1.31023532555313 -0.146186048053684 1.34236453512025 4.81462239502566 1.42305231793157 -1.44057691976568 -2.89808385510396
ENSG00000184302_LINE2534_SIX6_I -3.06926220293687 0.637536170505181 1.74151976498713 3.22629550332176 0.902305039225768 0.16707125868646 -1.93432659922512 -1.67925502023825
ENSG00000185155_LINE2536_MIXL1_D 0.30667962305543 -0.477966441391238 -0.828376289573644 -1.92590414783774 -0.712294875801289 0.162150370676306 1.29584774432139 1.42004195903988
ENSG00000185610_LINE2537_DBX2_I 2.14444991281755 0.168462092081699 -0.598217924237031 -0.618200701666825 0.877394233760302 0.504048537551864 -0.759926832975422 -0.527983468869538
ENSG00000185630_LINE2538_PBX1_D_N4 3.17187764351298 -0.113329332035134 -1.28251356031764 -1.35114382415644 -2.35230717207347 -2.03780508740557 0.866384921076027 2.82949921118542
ENSG00000185960_LINE2546_SHOX_D_N2 0.7223608186118 -0.752663194284071 -1.53411228788766 -2.50240387029075 -1.25967320422113 -0.0149309200149353 2.14898974460175 2.37709287720071
ENSG00000188620_LINE2548_HMX3_D 1.30025255203409 0.642788256045896 0.696394773723854 -0.277270233778132 -1.07199775220584 -0.818881108931733 -0.322887326527295 0.397238411478099
ENSG00000188816_LINE2549_HMX2_D 1.6863076444584 0.155070735580184 -1.05531118120923 -2.23085280378727 -2.83877613624726 -0.798060445141609 1.934027733095 3.0021365604853
ENSG00000188909_LINE2550_BSX_D 2.90303269719174 -0.700836944026807 -2.33434826566581 -2.61360716612566 -1.54997783698667 -1.0417284324835 2.29493077558035 2.6031225327066
ENSG00000197587_LINE2552_DMBX1_D -2.1444121463819 0.299909279486117 -0.0452306087535828 0.834640670613538 2.31070082408796 0.772927146188177 -0.936680992342893 -1.27656791097235
ENSG00000197757_LINE2553_HOXC6_D -0.500164620853441 -0.638801385553866 -1.18172754664158 -2.27246015364163 -2.95762410786469 -0.48196488997576 2.97108058504064 4.26023530713771
ENSG00000198353_LINE2554_HOXC5_I -0.810454986777965 0.349221008660862 0.790043886907995 0.152736976519246 -0.530950135631146 0.0692634012084748 0.0831722052885481 -0.271818092397381
ENSG00000204304_LINE2556_PBX2_D 3.92770993353828 1.16806572195124 -0.364038512095204 -2.03802799177431 -4.32607156683263 -2.06451853937876 1.46903149624465 3.70118662070802
ENSG00000204527_LINE2558_DUXA_D 1.36229920500948 0.845237465672406 1.97499564488099 2.78391227286703 -0.993933250356592 -3.28917496674914 -1.60195898914036 -0.550479357110651
ENSG00000204595_LINE2559_DPRX_D_N2 -2.87230169543968 -0.303602134079382 0.558414044852007 1.21086820362696 1.12416831458468 -0.0680497853707606 -0.347531965559832 -0.390282211690866
ENSG00000206315_LINE2562_AL8454643_I 3.92770993353828 1.16806572195124 -0.364038512095204 -2.03802799177431 -4.32607156683263 -2.06451853937876 1.46903149624465 3.70118662070802
ENSG00000214513_LINE2565_NOTO_D -2.2578724362352 -1.61769380687626 -0.976519691664691 -0.219925822773125 3.13811342982593 2.08870278502855 0.234037494299152 -0.487638755763233
ENSG00000215271_LINE2566_HOMEZ_D -0.086383718001812 0.373310492219514 -0.039093591036264 -0.469747419058727 -2.10244772812041 -0.151683740907382 0.73588148582362 1.46653866268974
ENSG00000215612_LINE2567_HMX1_D 0.687489207027294 0.0266417919167826 -0.349118955370242 -1.18570359181685 -1.39180136725839 0.0223876821771036 0.782161682384477 1.59134895423255
ENSG00000215754_LINE2568_ENSG00000215754_I 0.5259734802047 1.39164810042234 2.26353527138731 2.38893950759978 -1.87405891853416 -3.13236646558013 -1.19589708308246 0.2641845676742
ENSG00000217642_LINE2569_ENSG00000217642_I 0.5259734802047 1.39164810042234 2.26353527138731 2.38893950759978 -1.87405891853416 -3.13236646558013 -1.19589708308246 0.2641845676742
ENSG00000224558_LINE2570_ENSG00000224558_I 0.5259734802047 1.39164810042234 2.26353527138731 2.38893950759978 -1.87405891853416 -3.13236646558013 -1.19589708308246 0.2641845676742
ENSG00000224952_LINE2571_BX2846861_I 3.92770993353828 1.16806572195124 -0.364038512095204 -2.03802799177431 -4.32607156683263 -2.06451853937876 1.46903149624465 3.70118662070802
ENSG00000225958_LINE2572_ENSG00000225958_I 0.5259734802047 1.39164810042234 2.26353527138731 2.38893950759978 -1.87405891853416 -3.13236646558013 -1.19589708308246 0.2641845676742
ENSG00000225987_LINE2573_CR8124782_I 3.92770993353828 1.16806572195124 -0.364038512095204 -2.03802799177431 -4.32607156683263 -2.06451853937876 1.46903149624465 3.70118662070802
ENSG00000226866_LINE2574_ENSG00000226866_I 0.5259734802047 1.39164810042234 2.26353527138731 2.38893950759978 -1.87405891853416 -3.13236646558013 -1.19589708308246 0.2641845676742
ENSG00000227059_LINE2575_AC2261502_D -0.507736501223181 -1.91272033860817 -2.1103810770291 -2.29921909304128 -0.360162006462388 1.46987601030031 3.22397377374594 1.84321229669493
ENSG00000227476_LINE2576_DUX4L5_I 0.5259734802047 1.39164810042234 2.26353527138731 2.38893950759978 -1.87405891853416 -3.13236646558013 -1.19589708308246 0.2641845676742
ENSG00000227522_LINE2577_ENSG00000227522_I 0.5259734802047 1.39164810042234 2.26353527138731 2.38893950759978 -1.87405891853416 -3.13236646558013 -1.19589708308246 0.2641845676742
ENSG00000227904_LINE2578_DUX4L2_I 0.5259734802047 1.39164810042234 2.26353527138731 2.38893950759978 -1.87405891853416 -3.13236646558013 -1.19589708308246 0.2641845676742
ENSG00000228114_LINE2579_DUX4L3_I 0.5259734802047 1.39164810042234 2.26353527138731 2.38893950759978 -1.87405891853416 -3.13236646558013 -1.19589708308246 0.2641845676742
ENSG00000228188_LINE2580_DUX4L6_I 0.5259734802047 1.39164810042234 2.26353527138731 2.38893950759978 -1.87405891853416 -3.13236646558013 -1.19589708308246 0.2641845676742
ENSG00000228710_LINE2581_ENSG00000228710_I 0.5259734802047 1.39164810042234 2.26353527138731 2.38893950759978 -1.87405891853416 -3.13236646558013 -1.19589708308246 0.2641845676742
ENSG00000229544_LINE2582_ENSG00000229544_I 3.1826608779768 1.88645367070597 0.0702972262422586 -0.318918002817978 -0.640106334481486 -1.23278087637652 -0.600873971357246 -0.612341163892622
ENSG00000229617_LINE2583_CT4768282_I 0.5259734802047 1.39164810042234 2.26353527138731 2.38893950759978 -1.87405891853416 -3.13236646558013 -1.19589708308246 0.2641845676742
ENSG00000230380_LINE2584_ENSG00000230380_I 0.5259734802047 1.39164810042234 2.26353527138731 2.38893950759978 -1.87405891853416 -3.13236646558013 -1.19589708308246 0.2641845676742
ENSG00000230776_LINE2586_ENSG00000230776_I 0.5259734802047 1.39164810042234 2.26353527138731 2.38893950759978 -1.87405891853416 -3.13236646558013 -1.19589708308246 0.2641845676742
ENSG00000231089_LINE2587_AL5921702_I 0.5259734802047 1.39164810042234 2.26353527138731 2.38893950759978 -1.87405891853416 -3.13236646558013 -1.19589708308246 0.2641845676742
ENSG00000232005_LINE2588_BX9272396_I 3.92770993353828 1.16806572195124 -0.364038512095204 -2.03802799177431 -4.32607156683263 -2.06451853937876 1.46903149624465 3.70118662070802
ENSG00000232923_LINE2590_ENSG00000232923_I 0.5259734802047 1.39164810042234 2.26353527138731 2.38893950759978 -1.87405891853416 -3.13236646558013 -1.19589708308246 0.2641845676742
ENSG00000233294_LINE2591_ENSG00000233294_I 0.5259734802047 1.39164810042234 2.26353527138731 2.38893950759978 -1.87405891853416 -3.13236646558013 -1.19589708308246 0.2641845676742
ENSG00000233361_LINE2592_ENSG00000233361_I 0.5259734802047 1.39164810042234 2.26353527138731 2.38893950759978 -1.87405891853416 -3.13236646558013 -1.19589708308246 0.2641845676742
ENSG00000233698_LINE2593_ENSG00000233698_I 0.5259734802047 1.39164810042234 2.26353527138731 2.38893950759978 -1.87405891853416 -3.13236646558013 -1.19589708308246 0.2641845676742
ENSG00000233794_LINE2594_ENSG00000233794_I 0.5259734802047 1.39164810042234 2.26353527138731 2.38893950759978 -1.87405891853416 -3.13236646558013 -1.19589708308246 0.2641845676742
ENSG00000234254_LINE2595_ENSG00000234254_I 0.556106149050489 -0.279139257008754 1.19945103731707 2.5551015759084 1.9218702658102 -0.053125001433798 -1.45083458960078 -3.22077374104631
ENSG00000234550_LINE2596_ENSG00000234550_I 0.5259734802047 1.39164810042234 2.26353527138731 2.38893950759978 -1.87405891853416 -3.13236646558013 -1.19589708308246 0.2641845676742
ENSG00000235608_LINE2597_NKX11_I 2.57959727680381 0.795140353113919 -0.375597466500332 -0.174360640324433 0.187318442318486 -0.48287711619 -0.641588862117953 -0.440597007895182
ENSG00000236207_LINE2598_ENSG00000236207_I 0.5259734802047 1.39164810042234 2.26353527138731 2.38893950759978 -1.87405891853416 -3.13236646558013 -1.19589708308246 0.2641845676742
ENSG00000236353_LINE2599_CR9338788_I 3.92770993353828 1.16806572195124 -0.364038512095204 -2.03802799177431 -4.32607156683263 -2.06451853937876 1.46903149624465 3.70118662070802
ENSG00000237344_LINE2600_AL6628305_I 3.92770993353828 1.16806572195124 -0.364038512095204 -2.03802799177431 -4.32607156683263 -2.06451853937876 1.46903149624465 3.70118662070802
ENSG00000237516_LINE2601_ENSG00000237516_I 0.5259734802047 1.39164810042234 2.26353527138731 2.38893950759978 -1.87405891853416 -3.13236646558013 -1.19589708308246 0.2641845676742
ENSG00000250589_LINE2602_ENSG00000250589_I 0.5259734802047 1.39164810042234 2.26353527138731 2.38893950759978 -1.87405891853416 -3.13236646558013 -1.19589708308246 0.2641845676742
ENSG00000260596_LINE2603_DUX4_D 0.5259734802047 1.39164810042234 2.26353527138731 2.38893950759978 -1.87405891853416 -3.13236646558013 -1.19589708308246 0.2641845676742
ENSG00000007372_LINE2605_PAX6_D_N3 0.194567029326825 -1.40525322222293 -1.83193850533449 -3.15243726528186 -1.01120424255081 1.00395778167669 3.32857341125293 2.15014920243295
ENSG00000009709_LINE2611_PAX7_D_N2 -1.27678106571713 -0.395628711571219 -0.0280324398596048 0.0281024767618802 0.0294144088976575 1.08551675358474 0.319603451150831 0.0187427073588639
ENSG00000075891_LINE2612_PAX2_D_N1 0.315461161343249 -2.22979736755201 -2.52195313853359 -2.77040143202452 -0.459877572287674 1.30045652197831 2.73398852266212 2.34878741976927
ENSG00000106331_LINE2623_PAX4_D_N2 -1.74733817850232 -1.03286797822567 -1.07508160564461 -1.56097227260244 0.462395750009515 1.90314681627143 1.25233238082889 0.807308630595178
ENSG00000135903_LINE2625_PAX3_D_N1 2.44119327715769 -0.122696856209177 -1.78512024384183 -2.87826228973473 -2.39012227071749 -0.140335705694598 2.00188038001102 2.13423326964704
